Time,Temp oC,Temp K,TG % or wt%,"DTG % min-1, mg oC-1",DTG,DSC mW mg-1,DTA microvolt,m mg,mo - m mg,mo - mα mg,α,dα / dT % K-1,ln(β*(dα / dT)),1/T,T²,ln(β/T²)
5.71875,251.9,525.05,105.661292,-3.047048,#N/A,-12.65483,-3.115443,10.487196,-0.5619,5.220589,-0.107632,-0.0011,null,0.00397,275677.5025,-8.614964
5.720833,252.01,525.16,105.654945,-4.066219,#N/A,-12.683858,-3.117974,10.486566,-0.56127,5.220589,-0.107511,-0.001464,null,0.003968,275793.0256,-8.615383
5.722917,252.12,525.27,105.646471,-3.047048,#N/A,-12.712886,-3.120505,10.485725,-0.560429,5.220589,-0.10735,-0.001008,null,0.003966,275908.5729,-8.615802
5.725,252.24,525.39,105.640124,-3.052328,#N/A,-12.74187,-3.123036,10.485095,-0.559799,5.220589,-0.107229,-0.0011,null,0.003964,276034.6521,-8.616259
5.727083,252.35,525.5,105.633766,-3.045585,#N/A,-12.770897,-3.125567,10.484464,-0.559168,5.220589,-0.107108,-0.001091,null,0.003963,276150.25,-8.616677
5.729167,252.46,525.61,105.627419,-3.047048,#N/A,-12.799923,-3.128098,10.483834,-0.558538,5.220589,-0.106988,-0.0011,null,0.003961,276265.8721,-8.617096
5.73125,252.57,525.72,105.621072,-4.068171,#N/A,-12.829332,-3.130662,10.483204,-0.557908,5.220589,-0.106867,-0.001464,null,0.003959,276381.5184,-8.617514
5.733333,252.68,525.83,105.612598,-3.045585,#N/A,-12.858741,-3.133226,10.482363,-0.557067,5.220589,-0.106706,-0.0011,null,0.003958,276497.1889,-8.617933
5.735417,252.79,525.94,105.606251,-3.052328,#N/A,-12.888149,-3.13579,10.481733,-0.556437,5.220589,-0.106585,-0.0011,null,0.003956,276612.8836,-8.618351
5.7375,252.9,526.05,105.599893,-3.047048,#N/A,-12.917557,-3.138354,10.481102,-0.555806,5.220589,-0.106464,-0.001091,null,0.003954,276728.6025,-8.61877
5.739583,253.01,526.16,105.593546,-4.065739,#N/A,-12.946964,-3.140918,10.480472,-0.555176,5.220589,-0.106344,-0.001473,null,0.003952,276844.3456,-8.619188
5.741667,253.12,526.27,105.585073,-3.047528,#N/A,-12.976753,-3.143515,10.479631,-0.554335,5.220589,-0.106182,-0.001091,null,0.003951,276960.1129,-8.619606
5.74375,253.23,526.38,105.578725,-3.047048,#N/A,-13.006543,-3.146111,10.479001,-0.553705,5.220589,-0.106062,-0.001008,null,0.003949,277075.9044,-8.620024
5.745833,253.35,526.5,105.572378,-4.065739,#N/A,-13.036671,-3.148741,10.478371,-0.553075,5.220589,-0.105941,-0.001464,null,0.003947,277202.25,-8.62048
5.747917,253.46,526.61,105.563905,-3.047528,#N/A,-13.06646,-3.151338,10.47753,-0.552234,5.220589,-0.10578,-0.0011,null,0.003945,277318.0921,-8.620897
5.75,253.57,526.72,105.557557,-3.051848,#N/A,-13.096631,-3.153968,10.4769,-0.551604,5.220589,-0.105659,-0.0011,null,0.003944,277433.9584,-8.621315
5.752083,253.68,526.83,105.5512,-4.06142,#N/A,-13.127184,-3.15663,10.476269,-0.550973,5.220589,-0.105538,-0.001455,null,0.003942,277549.8489,-8.621733
5.754167,253.79,526.94,105.542736,-3.051848,#N/A,-13.157354,-3.15926,10.475429,-0.550133,5.220589,-0.105378,-0.0011,null,0.00394,277665.7636,-8.62215
5.75625,253.9,527.05,105.536379,-4.06289,#N/A,-13.187523,-3.161889,10.474798,-0.549502,5.220589,-0.105257,-0.001464,null,0.003939,277781.7025,-8.622568
5.758333,254.01,527.16,105.527916,-3.050864,#N/A,-13.218075,-3.164552,10.473958,-0.548662,5.220589,-0.105096,-0.0011,null,0.003937,277897.6656,-8.622985
5.760417,254.12,527.27,105.521558,-3.047048,#N/A,-13.248244,-3.167182,10.473327,-0.548031,5.220589,-0.104975,-0.001008,null,0.003935,278013.6529,-8.623402
5.7625,254.24,527.39,105.515211,-4.067691,#N/A,-13.278752,-3.169844,10.472697,-0.547401,5.220589,-0.104854,-0.001464,null,0.003933,278140.2121,-8.623858
5.764583,254.35,527.5,105.506738,-3.046065,#N/A,-13.308919,-3.172474,10.471856,-0.54656,5.220589,-0.104693,-0.0011,null,0.003932,278256.25,-8.624275
5.766667,254.46,527.61,105.50039,-4.067691,#N/A,-13.339086,-3.175104,10.471226,-0.54593,5.220589,-0.104572,-0.001342,null,0.00393,278372.3121,-8.624692
5.76875,254.58,527.73,105.491917,-3.047528,#N/A,-13.369592,-3.177766,10.470385,-0.545089,5.220589,-0.104411,-0.001091,null,0.003928,278498.9529,-8.625147
5.770833,254.69,527.84,105.485569,-3.045585,#N/A,-13.400141,-3.180429,10.469755,-0.544459,5.220589,-0.104291,-0.0011,null,0.003926,278615.0656,-8.625563
5.772917,254.8,527.95,105.479222,-4.067691,#N/A,-13.430307,-3.183058,10.469125,-0.543829,5.220589,-0.10417,-0.001464,null,0.003925,278731.2025,-8.62598
5.775,254.91,528.06,105.470749,-3.047528,#N/A,-13.460855,-3.185721,10.468284,-0.542988,5.220589,-0.104009,-0.0011,null,0.003923,278847.3636,-8.626397
5.777083,255.02,528.17,105.464401,-4.065739,#N/A,-13.491786,-3.188416,10.467654,-0.542358,5.220589,-0.103888,-0.001464,null,0.003921,278963.5489,-8.626813
5.779167,255.13,528.28,105.455928,-3.047048,#N/A,-13.522716,-3.191112,10.466813,-0.541517,5.220589,-0.103727,-0.001091,null,0.00392,279079.7584,-8.62723
5.78125,255.24,528.39,105.449581,-4.068171,#N/A,-13.553645,-3.193807,10.466183,-0.540887,5.220589,-0.103607,-0.001473,null,0.003918,279195.9921,-8.627646
5.783333,255.35,528.5,105.441107,-4.06094,#N/A,-13.584574,-3.196503,10.465342,-0.540046,5.220589,-0.103445,-0.001333,null,0.003916,279312.25,-8.628063
5.785417,255.47,528.62,105.432644,-3.051848,#N/A,-13.61546,-3.199198,10.464502,-0.539206,5.220589,-0.103285,-0.0011,null,0.003914,279439.1044,-8.628517
5.7875,255.58,528.73,105.426287,-4.06337,#N/A,-13.646005,-3.20186,10.463871,-0.538575,5.220589,-0.103164,-0.001464,null,0.003913,279555.4129,-8.628933
5.789583,255.69,528.84,105.417823,-3.050384,#N/A,-13.676932,-3.204556,10.463031,-0.537735,5.220589,-0.103003,-0.0011,null,0.003911,279671.7456,-8.629349
5.791667,255.8,528.95,105.411466,-4.06289,#N/A,-13.707477,-3.207218,10.4624,-0.537104,5.220589,-0.102882,-0.001464,null,0.003909,279788.1025,-8.629765
5.79375,255.91,529.06,105.403003,-3.052328,#N/A,-13.738403,-3.209914,10.46156,-0.536264,5.220589,-0.102721,-0.001008,null,0.003908,279904.4836,-8.630181
5.795833,256.03,529.18,105.396645,-4.06094,#N/A,-13.768903,-3.212576,10.460929,-0.535633,5.220589,-0.1026,-0.001464,null,0.003906,280031.4724,-8.630634
5.797917,256.14,529.29,105.388182,-4.067691,#N/A,-13.799829,-3.215272,10.460089,-0.534793,5.220589,-0.102439,-0.001464,null,0.003904,280147.9041,-8.63105
5.8,256.25,529.4,105.379709,-3.047528,#N/A,-13.830371,-3.217934,10.459248,-0.533952,5.220589,-0.102278,-0.0011,null,0.003902,280264.36,-8.631466
5.802083,256.36,529.51,105.373361,-4.065739,#N/A,-13.861296,-3.22063,10.458618,-0.533322,5.220589,-0.102157,-0.001464,null,0.003901,280380.8401,-8.631881
5.804167,256.47,529.62,105.364888,-4.06289,#N/A,-13.89222,-3.223325,10.457777,-0.532481,5.220589,-0.101996,-0.001342,null,0.003899,280497.3444,-8.632297
5.80625,256.59,529.74,105.356425,-3.052328,#N/A,-13.9231,-3.226021,10.456937,-0.531641,5.220589,-0.101835,-0.001091,null,0.003897,280624.4676,-8.63275
5.808333,256.7,529.85,105.350067,-4.06094,#N/A,-13.954024,-3.228716,10.456306,-0.53101,5.220589,-0.101715,-0.001464,null,0.003896,280741.0225,-8.633165
5.810417,256.81,529.96,105.341604,-4.067691,#N/A,-13.984946,-3.231411,10.455466,-0.53017,5.220589,-0.101554,-0.001342,null,0.003894,280857.6016,-8.63358
5.8125,256.93,530.08,105.333131,-3.047528,#N/A,-14.015825,-3.234107,10.454625,-0.529329,5.220589,-0.101393,-0.0011,null,0.003892,280984.8064,-8.634033
5.814583,257.04,530.19,105.326783,-4.065739,#N/A,-14.04713,-3.236835,10.453995,-0.528699,5.220589,-0.101272,-0.001464,null,0.00389,281101.4361,-8.634448
5.816667,257.15,530.3,105.31831,-4.06289,#N/A,-14.078051,-3.239531,10.453154,-0.527858,5.220589,-0.101111,-0.001464,null,0.003889,281218.09,-8.634863
5.81875,257.26,530.41,105.309847,-4.068171,#N/A,-14.108972,-3.242226,10.452314,-0.527018,5.220589,-0.10095,-0.001464,null,0.003887,281334.7681,-8.635278
5.820833,257.37,530.52,105.301373,-3.045585,#N/A,-14.139893,-3.244921,10.451473,-0.526177,5.220589,-0.100789,-0.0011,null,0.003885,281451.4704,-8.635692
5.822917,257.48,530.63,105.295026,-4.067691,#N/A,-14.170812,-3.247617,10.450843,-0.525547,5.220589,-0.100668,-0.001342,null,0.003884,281568.1969,-8.636107
5.825,257.6,530.75,105.286553,-4.06337,#N/A,-14.201688,-3.250312,10.450002,-0.524706,5.220589,-0.100507,-0.001464,null,0.003882,281695.5625,-8.636559
5.827083,257.71,530.86,105.278089,-4.065739,#N/A,-14.232607,-3.253008,10.449162,-0.523866,5.220589,-0.100346,-0.001464,null,0.00388,281812.3396,-8.636974
5.829167,257.82,530.97,105.269616,-4.06289,#N/A,-14.263526,-3.255703,10.448321,-0.523025,5.220589,-0.100185,-0.001464,null,0.003879,281929.1409,-8.637388
5.83125,257.93,531.08,105.261153,-4.067691,#N/A,-14.294444,-3.258399,10.447481,-0.522185,5.220589,-0.100024,-0.001342,null,0.003877,282045.9664,-8.637802
5.833333,258.05,531.2,105.25268,-3.046065,#N/A,-14.325318,-3.261094,10.44664,-0.521344,5.220589,-0.099863,-0.0011,null,0.003875,282173.44,-8.638254
5.835417,258.16,531.31,105.246332,-4.067691,#N/A,-14.356235,-3.263789,10.44601,-0.520714,5.220589,-0.099742,-0.001464,null,0.003874,282290.3161,-8.638668
5.8375,258.27,531.42,105.237859,-4.06289,#N/A,-14.387151,-3.266485,10.445169,-0.519873,5.220589,-0.099581,-0.001464,null,0.003872,282407.2164,-8.639082
5.839583,258.38,531.53,105.229396,-4.066219,#N/A,-14.417685,-3.269147,10.444329,-0.519033,5.220589,-0.09942,-0.001464,null,0.00387,282524.1409,-8.639496
5.841667,258.49,531.64,105.220922,-4.06289,#N/A,-14.4486,-3.271843,10.443488,-0.518192,5.220589,-0.099259,-0.001464,null,0.003869,282641.0896,-8.63991
5.84375,258.6,531.75,105.212459,-4.067691,#N/A,-14.479133,-3.274505,10.442648,-0.517352,5.220589,-0.099098,-0.001464,null,0.003867,282758.0625,-8.640324
5.845833,258.71,531.86,105.203986,-4.06094,#N/A,-14.509664,-3.277168,10.441807,-0.516511,5.220589,-0.098937,-0.001464,null,0.003865,282875.0596,-8.640738
5.847917,258.82,531.97,105.195523,-4.068171,#N/A,-14.540579,-3.279863,10.440967,-0.515671,5.220589,-0.098776,-0.001464,null,0.003864,282992.0809,-8.641151
5.85,258.93,532.08,105.187049,-4.067691,#N/A,-14.57111,-3.282526,10.440126,-0.51483,5.220589,-0.098615,-0.001342,null,0.003862,283109.1264,-8.641565
5.852083,259.05,532.2,105.178576,-4.06094,#N/A,-14.601597,-3.285188,10.439285,-0.513989,5.220589,-0.098454,-0.001464,null,0.00386,283236.84,-8.642016
5.854167,259.16,532.31,105.170113,-4.067691,#N/A,-14.632127,-3.287851,10.438445,-0.513149,5.220589,-0.098293,-0.001464,null,0.003859,283353.9361,-8.642429
5.85625,259.27,532.42,105.16164,-4.06337,#N/A,-14.662273,-3.290481,10.437604,-0.512308,5.220589,-0.098132,-0.001342,null,0.003857,283471.0564,-8.642842
5.858333,259.39,532.54,105.153176,-4.065739,#N/A,-14.692759,-3.293143,10.436764,-0.511468,5.220589,-0.097971,-0.001464,null,0.003855,283598.8516,-8.643293
5.860417,259.5,532.65,105.144703,-4.06289,#N/A,-14.723288,-3.295806,10.435923,-0.510627,5.220589,-0.09781,-0.001464,null,0.003854,283716.0225,-8.643706
5.8625,259.61,532.76,105.13624,-4.068171,#N/A,-14.753816,-3.298468,10.435083,-0.509787,5.220589,-0.097649,-0.001464,null,0.003852,283833.2176,-8.644119
5.864583,259.72,532.87,105.127766,-4.06094,#N/A,-14.783961,-3.301098,10.434242,-0.508946,5.220589,-0.097488,-0.001342,null,0.00385,283950.4369,-8.644532
5.866667,259.84,532.99,105.119303,-5.083533,#N/A,-14.814444,-3.30376,10.433402,-0.508106,5.220589,-0.097327,-0.001827,null,0.003849,284078.3401,-8.644982
5.86875,259.95,533.1,105.108714,-4.067691,#N/A,-14.844971,-3.306423,10.432351,-0.507055,5.220589,-0.097126,-0.001464,null,0.003847,284195.61,-8.645395
5.870833,260.06,533.21,105.100241,-4.06094,#N/A,-14.875115,-3.309053,10.43151,-0.506214,5.220589,-0.096965,-0.001464,null,0.003845,284312.9041,-8.645808
5.872917,260.17,533.32,105.091778,-4.068171,#N/A,-14.905641,-3.311715,10.43067,-0.505374,5.220589,-0.096804,-0.001342,null,0.003844,284430.2224,-8.64622
5.875,260.29,533.44,105.083304,-4.06289,#N/A,-14.93574,-3.314345,10.429829,-0.504533,5.220589,-0.096643,-0.001464,null,0.003842,284558.2336,-8.64667
5.877083,260.4,533.55,105.074841,-4.065739,#N/A,-14.966265,-3.317007,10.428989,-0.503693,5.220589,-0.096482,-0.001464,null,0.00384,284675.6025,-8.647083
5.879167,260.51,533.66,105.066368,-5.078733,#N/A,-14.996407,-3.319637,10.428148,-0.502852,5.220589,-0.096321,-0.001827,null,0.003839,284792.9956,-8.647495
5.88125,260.62,533.77,105.055789,-4.068171,#N/A,-15.026931,-3.3223,10.427098,-0.501802,5.220589,-0.09612,-0.001464,null,0.003837,284910.4129,-8.647907
5.883333,260.73,533.88,105.047315,-4.06094,#N/A,-15.057072,-3.324929,10.426257,-0.500961,5.220589,-0.095959,-0.001342,null,0.003835,285027.8544,-8.648319
5.885417,260.85,534.0,105.038852,-4.067691,#N/A,-15.087169,-3.327559,10.425417,-0.500121,5.220589,-0.095798,-0.001464,null,0.003834,285156.0,-8.648769
5.8875,260.96,534.11,105.030379,-5.083533,#N/A,-15.117692,-3.330222,10.424576,-0.49928,5.220589,-0.095637,-0.001836,null,0.003832,285273.4921,-8.649181
5.889583,261.07,534.22,105.01979,-4.06094,#N/A,-15.147831,-3.332851,10.423525,-0.498229,5.220589,-0.095435,-0.001464,null,0.00383,285391.0084,-8.649592
5.891667,261.18,534.33,105.011327,-4.068171,#N/A,-15.177971,-3.335481,10.422685,-0.497389,5.220589,-0.095274,-0.001342,null,0.003829,285508.5489,-8.650004
5.89375,261.3,534.45,105.002853,-4.06289,#N/A,-15.208066,-3.338111,10.421844,-0.496548,5.220589,-0.095113,-0.001455,null,0.003827,285636.8025,-8.650453
5.895833,261.41,534.56,104.99439,-5.081094,#N/A,-15.238204,-3.34074,10.421004,-0.495708,5.220589,-0.094953,-0.001836,null,0.003825,285754.3936,-8.650865
5.897917,261.52,534.67,104.983801,-4.06289,#N/A,-15.268342,-3.34337,10.419953,-0.494657,5.220589,-0.094751,-0.001342,null,0.003824,285872.0089,-8.651276
5.9,261.64,534.79,104.975338,-5.083533,#N/A,-15.298819,-3.346032,10.419113,-0.493817,5.220589,-0.09459,-0.001827,null,0.003822,286000.3441,-8.651725
5.902083,261.75,534.9,104.964749,-4.066219,#N/A,-15.328956,-3.348662,10.418062,-0.492766,5.220589,-0.094389,-0.001464,null,0.00382,286118.01,-8.652137
5.904167,261.86,535.01,104.956275,-4.06289,#N/A,-15.359093,-3.351292,10.417221,-0.491925,5.220589,-0.094228,-0.001342,null,0.003819,286235.7001,-8.652548
5.90625,261.98,535.13,104.947812,-5.083533,#N/A,-15.389185,-3.353922,10.416381,-0.491085,5.220589,-0.094067,-0.001827,null,0.003817,286364.1169,-8.652996
5.908333,262.09,535.24,104.937223,-4.06094,#N/A,-15.419704,-3.356584,10.41533,-0.490034,5.220589,-0.093866,-0.001464,null,0.003815,286481.8576,-8.653407
5.910417,262.2,535.35,104.92876,-5.083533,#N/A,-15.449839,-3.359214,10.41449,-0.489194,5.220589,-0.093705,-0.001836,null,0.003814,286599.6225,-8.653818
5.9125,262.31,535.46,104.918171,-4.068171,#N/A,-15.480357,-3.361876,10.413439,-0.488143,5.220589,-0.093503,-0.001342,null,0.003812,286717.4116,-8.654229
5.914583,262.43,535.58,104.909697,-5.076296,#N/A,-15.51083,-3.364539,10.412598,-0.487302,5.220589,-0.093342,-0.001827,null,0.003811,286845.9364,-8.654678
5.916667,262.54,535.69,104.899118,-4.067691,#N/A,-15.541347,-3.367201,10.411548,-0.486252,5.220589,-0.093141,-0.001464,null,0.003809,286963.7761,-8.655088
5.91875,262.65,535.8,104.890645,-5.083533,#N/A,-15.571863,-3.369864,10.410707,-0.485411,5.220589,-0.09298,-0.001675,null,0.003807,287081.64,-8.655499
5.920833,262.77,535.92,104.880056,-4.06094,#N/A,-15.602335,-3.372526,10.409656,-0.48436,5.220589,-0.092779,-0.001464,null,0.003806,287210.2464,-8.655947
5.922917,262.88,536.03,104.871593,-5.083533,#N/A,-15.632851,-3.375189,10.408816,-0.48352,5.220589,-0.092618,-0.001675,null,0.003804,287328.1609,-8.656357
5.925,263.0,536.15,104.861004,-4.06337,#N/A,-15.663322,-3.377852,10.407765,-0.482469,5.220589,-0.092417,-0.001464,null,0.003802,287456.8225,-8.656805
5.927083,263.11,536.26,104.85254,-5.081094,#N/A,-15.694219,-3.380547,10.406925,-0.481629,5.220589,-0.092256,-0.001836,null,0.003801,287574.7876,-8.657215
5.929167,263.22,536.37,104.841951,-4.067691,#N/A,-15.724733,-3.38321,10.405874,-0.480578,5.220589,-0.092054,-0.001342,null,0.003799,287692.7769,-8.657625
5.93125,263.34,536.49,104.833478,-5.078733,#N/A,-15.755586,-3.385905,10.405033,-0.479737,5.220589,-0.091893,-0.001827,null,0.003797,287821.5201,-8.658073
5.933333,263.45,536.6,104.822899,-4.065739,#N/A,-15.786099,-3.388567,10.403983,-0.478687,5.220589,-0.091692,-0.001464,null,0.003796,287939.56,-8.658483
5.935417,263.56,536.71,104.814426,-5.078733,#N/A,-15.816612,-3.39123,10.403142,-0.477846,5.220589,-0.091531,-0.001827,null,0.003794,288057.6241,-8.658893
5.9375,263.67,536.82,104.803847,-4.068171,#N/A,-15.847125,-3.393893,10.402092,-0.476796,5.220589,-0.09133,-0.001342,null,0.003793,288175.7124,-8.659303
5.939583,263.79,536.94,104.795373,-5.081094,#N/A,-15.877593,-3.396555,10.401251,-0.475955,5.220589,-0.091169,-0.001827,null,0.003791,288304.5636,-8.65975
5.941667,263.9,537.05,104.784784,-5.078733,#N/A,-15.908105,-3.399218,10.4002,-0.474904,5.220589,-0.090968,-0.001683,null,0.003789,288422.7025,-8.660159
5.94375,264.02,537.17,104.774205,-4.067691,#N/A,-15.938572,-3.40188,10.39915,-0.473854,5.220589,-0.090766,-0.001464,null,0.003788,288551.6089,-8.660606
5.945833,264.13,537.28,104.765732,-5.081094,#N/A,-15.969083,-3.404543,10.398309,-0.473013,5.220589,-0.090605,-0.001675,null,0.003786,288669.7984,-8.661016
5.947917,264.25,537.4,104.755143,-4.06289,#N/A,-15.999549,-3.407205,10.397258,-0.471962,5.220589,-0.090404,-0.001464,null,0.003784,288798.76,-8.661462
5.95,264.36,537.51,104.74668,-5.084013,#N/A,-16.030059,-3.409868,10.396418,-0.471122,5.220589,-0.090243,-0.001827,null,0.003783,288917.0001,-8.661872
5.952083,264.47,537.62,104.73609,-5.076296,#N/A,-16.060569,-3.41253,10.395367,-0.470071,5.220589,-0.090042,-0.001675,null,0.003781,289035.2644,-8.662281
5.954167,264.59,537.74,104.725511,-4.067691,#N/A,-16.091034,-3.415193,10.394317,-0.469021,5.220589,-0.089841,-0.001464,null,0.003779,289164.3076,-8.662727
5.95625,264.7,537.85,104.717038,-5.083533,#N/A,-16.121543,-3.417855,10.393476,-0.46818,5.220589,-0.08968,-0.001836,null,0.003778,289282.6225,-8.663136
5.958333,264.81,537.96,104.706449,-5.076296,#N/A,-16.152051,-3.420518,10.392425,-0.467129,5.220589,-0.089478,-0.001827,null,0.003776,289400.9616,-8.663545
5.960417,264.92,538.07,104.69587,-4.067691,#N/A,-16.182559,-3.423181,10.391375,-0.466079,5.220589,-0.089277,-0.001342,null,0.003775,289519.3249,-8.663954
5.9625,265.04,538.19,104.687397,-5.078733,#N/A,-16.213022,-3.425843,10.390534,-0.465238,5.220589,-0.089116,-0.001827,null,0.003773,289648.4761,-8.6644
5.964583,265.15,538.3,104.676818,-5.081094,#N/A,-16.243147,-3.428473,10.389484,-0.464188,5.220589,-0.088915,-0.001827,null,0.003771,289766.89,-8.664809
5.966667,265.26,538.41,104.666229,-5.084013,#N/A,-16.273653,-3.431135,10.388433,-0.463137,5.220589,-0.088714,-0.001683,null,0.00377,289885.3281,-8.665218
5.96875,265.38,538.53,104.655639,-4.06289,#N/A,-16.304116,-3.433798,10.387382,-0.462086,5.220589,-0.088512,-0.001464,null,0.003768,290014.5609,-8.665663
5.970833,265.49,538.64,104.647176,-5.081094,#N/A,-16.334239,-3.436428,10.386542,-0.461246,5.220589,-0.088351,-0.001675,null,0.003767,290133.0496,-8.666072
5.972917,265.61,538.76,104.636587,-5.083533,#N/A,-16.364318,-3.439057,10.385491,-0.460195,5.220589,-0.08815,-0.001827,null,0.003765,290262.3376,-8.666517
5.975,265.72,538.87,104.625998,-5.078733,#N/A,-16.39444,-3.441687,10.38444,-0.459144,5.220589,-0.087949,-0.001675,null,0.003763,290380.8769,-8.666926
5.977083,265.84,538.99,104.615419,-5.081094,#N/A,-16.424519,-3.444317,10.38339,-0.458094,5.220589,-0.087748,-0.001836,null,0.003762,290510.2201,-8.667371
5.979167,265.95,539.1,104.60483,-4.067691,#N/A,-16.454258,-3.446913,10.382339,-0.457043,5.220589,-0.087546,-0.001464,null,0.00376,290628.81,-8.667779
5.98125,266.06,539.21,104.596357,-5.078733,#N/A,-16.484379,-3.449543,10.381498,-0.456202,5.220589,-0.087385,-0.001675,null,0.003759,290747.4241,-8.668187
5.983333,266.18,539.33,104.585778,-5.081574,#N/A,-16.514074,-3.45214,10.380448,-0.455152,5.220589,-0.087184,-0.001827,null,0.003757,290876.8489,-8.668632
5.985417,266.29,539.44,104.575188,-5.083533,#N/A,-16.544194,-3.45477,10.379397,-0.454101,5.220589,-0.086983,-0.001683,null,0.003755,290995.5136,-8.66904
5.9875,266.41,539.56,104.564599,-5.078733,#N/A,-16.573888,-3.457366,10.378346,-0.45305,5.220589,-0.086781,-0.001827,null,0.003754,291124.9936,-8.669485
5.989583,266.52,539.67,104.55402,-5.081094,#N/A,-16.603625,-3.459963,10.377296,-0.452,5.220589,-0.08658,-0.001827,null,0.003752,291243.7089,-8.669893
5.991667,266.63,539.78,104.543431,-4.067691,#N/A,-16.633361,-3.46256,10.376245,-0.450949,5.220589,-0.086379,-0.001342,null,0.003751,291362.4484,-8.6703
5.99375,266.75,539.9,104.534958,-5.078733,#N/A,-16.663437,-3.46519,10.375404,-0.450108,5.220589,-0.086218,-0.001675,null,0.003749,291492.01,-8.670745
5.995833,266.87,540.02,104.524379,-5.081094,#N/A,-16.693129,-3.467786,10.374354,-0.449058,5.220589,-0.086017,-0.001836,null,0.003747,291621.6004,-8.671189
5.997917,266.98,540.13,104.51379,-5.083533,#N/A,-16.722482,-3.47035,10.373303,-0.448007,5.220589,-0.085815,-0.001827,null,0.003746,291740.4169,-8.671597
6.0,267.09,540.24,104.503201,-5.078733,#N/A,-16.752217,-3.472947,10.372252,-0.446956,5.220589,-0.085614,-0.001675,null,0.003744,291859.2576,-8.672004
6.002083,267.21,540.36,104.492622,-5.081094,#N/A,-16.781526,-3.475511,10.371202,-0.445906,5.220589,-0.085413,-0.001827,null,0.003742,291988.9296,-8.672448
6.004167,267.32,540.47,104.482033,-5.084013,#N/A,-16.81126,-3.478108,10.370151,-0.444855,5.220589,-0.085212,-0.001836,null,0.003741,292107.8209,-8.672855
6.00625,267.43,540.58,104.471443,-5.078733,#N/A,-16.840229,-3.480639,10.3691,-0.443804,5.220589,-0.08501,-0.001675,null,0.003739,292226.7364,-8.673262
6.008333,267.55,540.7,104.460864,-5.081094,#N/A,-16.869537,-3.483203,10.36805,-0.442754,5.220589,-0.084809,-0.001675,null,0.003738,292356.49,-8.673706
6.010417,267.67,540.82,104.450275,-5.083533,#N/A,-16.898844,-3.485767,10.366999,-0.441703,5.220589,-0.084608,-0.001827,null,0.003736,292486.2724,-8.67415
6.0125,267.78,540.93,104.439686,-5.078733,#N/A,-16.928194,-3.488331,10.365948,-0.440652,5.220589,-0.084407,-0.001836,null,0.003734,292605.2649,-8.674557
6.014583,267.89,541.04,104.429107,-5.081094,#N/A,-16.957162,-3.490862,10.364898,-0.439602,5.220589,-0.084205,-0.001675,null,0.003733,292724.2816,-8.674963
6.016667,268.01,541.16,104.418518,-5.083533,#N/A,-16.986468,-3.493426,10.363847,-0.438551,5.220589,-0.084004,-0.001675,null,0.003731,292854.1456,-8.675407
6.01875,268.13,541.28,104.407929,-5.078733,#N/A,-17.015773,-3.49599,10.362796,-0.4375,5.220589,-0.083803,-0.001827,null,0.00373,292984.0384,-8.67585
6.020833,268.24,541.39,104.39735,-6.096449,#N/A,-17.04474,-3.498521,10.361746,-0.43645,5.220589,-0.083602,-0.002017,null,0.003728,293103.1321,-8.676257
6.022917,268.36,541.51,104.384645,-5.083533,#N/A,-17.074045,-3.501085,10.360485,-0.435189,5.220589,-0.08336,-0.001827,null,0.003726,293233.0801,-8.6767
6.025,268.47,541.62,104.374056,-5.078733,#N/A,-17.103011,-3.503616,10.359434,-0.434138,5.220589,-0.083159,-0.001827,null,0.003725,293352.2244,-8.677106
6.027083,268.58,541.73,104.363477,-5.081094,#N/A,-17.131594,-3.506114,10.358384,-0.433088,5.220589,-0.082958,-0.001836,null,0.003723,293471.3929,-8.677512
6.029167,268.69,541.84,104.352888,-5.083533,#N/A,-17.160176,-3.508612,10.357333,-0.432037,5.220589,-0.082756,-0.001675,null,0.003722,293590.5856,-8.677919
6.03125,268.81,541.96,104.342299,-5.078733,#N/A,-17.188715,-3.51111,10.356282,-0.430986,5.220589,-0.082555,-0.001827,null,0.00372,293720.6416,-8.678361
6.033333,268.92,542.07,104.33172,-6.096449,#N/A,-17.217297,-3.513609,10.355232,-0.429936,5.220589,-0.082354,-0.002017,null,0.003719,293839.8849,-8.678767
6.035417,269.04,542.19,104.319015,-5.083533,#N/A,-17.245835,-3.516107,10.353971,-0.428675,5.220589,-0.082112,-0.001675,null,0.003717,293969.9961,-8.67921
6.0375,269.16,542.31,104.308426,-5.083533,#N/A,-17.274373,-3.518605,10.35292,-0.427624,5.220589,-0.081911,-0.001827,null,0.003715,294100.1361,-8.679653
6.039583,269.27,542.42,104.297837,-5.076296,#N/A,-17.302954,-3.521103,10.351869,-0.426573,5.220589,-0.08171,-0.001827,null,0.003714,294219.4564,-8.680058
6.041667,269.38,542.53,104.287258,-5.084013,#N/A,-17.331534,-3.523601,10.350819,-0.425523,5.220589,-0.081509,-0.001683,null,0.003712,294338.8009,-8.680464
6.04375,269.5,542.65,104.276668,-6.098896,#N/A,-17.359689,-3.526067,10.349768,-0.424472,5.220589,-0.081307,-0.002191,null,0.003711,294469.0225,-8.680906
6.045833,269.61,542.76,104.263964,-5.076775,#N/A,-17.387886,-3.528532,10.348507,-0.423211,5.220589,-0.081066,-0.001675,null,0.003709,294588.4176,-8.681311
