Time,Temp oC,Temp K,TG % or wt%,"DTG % min-1, mg oC-1",DTG,DSC mW mg-1,DTA microvolt,m mg,mo - m mg,mo - mα mg,α,dα / dT % K-1,ln(β*(dα / dT)),1/T,T²,ln(β/T²)
2.441667,85.01,358.16,106.208314,1.052328,#N/A,14.356684,-0.750937,10.173465,-0.594681,5.06677,-0.117369,0.000513,-3.886355,0.011763,128278.5856,-8.07308
2.44375,85.09,358.24,106.210506,0.0,#N/A,14.370655,-0.749786,10.173675,-0.594891,5.06677,-0.11741,-0.0,null,0.011752,128335.8976,-8.073527
2.445833,85.17,358.32,106.210506,0.0,#N/A,14.384232,-0.748669,10.173675,-0.594891,5.06677,-0.11741,-0.0,null,0.011741,128393.2224,-8.073973
2.447917,85.26,358.41,106.210506,1.052808,#N/A,14.398224,-0.747518,10.173675,-0.594891,5.06677,-0.11741,0.000525,-3.863233,0.011729,128457.7281,-8.074476
2.45,85.34,358.49,106.212699,0.0,#N/A,14.4118,-0.746401,10.173885,-0.595101,5.06677,-0.117452,-0.0,null,0.011718,128515.0801,-8.074922
2.452083,85.42,358.57,106.212699,1.051823,#N/A,14.425769,-0.74525,10.173885,-0.595101,5.06677,-0.117452,0.000513,-3.886355,0.011707,128572.4449,-8.075368
2.454167,85.5,358.65,106.214891,0.0,#N/A,14.439344,-0.744133,10.174095,-0.595311,5.06677,-0.117493,-0.0,null,0.011696,128629.8225,-8.075815
2.45625,85.59,358.74,106.214891,0.0,#N/A,14.452939,-0.743015,10.174095,-0.595311,5.06677,-0.117493,-0.0,null,0.011684,128694.3876,-8.076316
2.458333,85.67,358.82,106.214891,1.052303,#N/A,14.466907,-0.741864,10.174095,-0.595311,5.06677,-0.117493,0.000525,-3.863233,0.011673,128751.7924,-8.076762
2.460417,85.75,358.9,106.217084,0.0,#N/A,14.48048,-0.740747,10.174305,-0.595521,5.06677,-0.117535,-0.0,null,0.011662,128809.21,-8.077208
2.4625,85.83,358.98,106.217084,1.057129,#N/A,14.494447,-0.739596,10.174305,-0.595521,5.06677,-0.117535,0.000456,-4.004138,0.011651,128866.6404,-8.077654
2.464583,85.92,359.07,106.219286,0.0,#N/A,14.508039,-0.738479,10.174516,-0.595732,5.06677,-0.117576,-0.0,null,0.011639,128931.2649,-8.078155
2.466667,86.0,359.15,106.219286,0.0,#N/A,14.522005,-0.737328,10.174516,-0.595732,5.06677,-0.117576,-0.0,null,0.011628,128988.7225,-8.078601
2.46875,86.08,359.23,106.219286,1.052808,#N/A,14.535576,-0.736211,10.174516,-0.595732,5.06677,-0.117576,0.000467,-3.980302,0.011617,129046.1929,-8.079046
2.470833,86.17,359.32,106.221479,0.0,#N/A,14.549561,-0.73506,10.174726,-0.595942,5.06677,-0.117618,-0.0,null,0.011605,129110.8624,-8.079547
2.472917,86.25,359.4,106.221479,0.0,#N/A,14.56313,-0.733943,10.174726,-0.595942,5.06677,-0.117618,-0.0,null,0.011594,129168.36,-8.079992
2.475,86.33,359.48,106.221479,1.052328,#N/A,14.577094,-0.732792,10.174726,-0.595942,5.06677,-0.117618,0.000513,-3.886355,0.011583,129225.8704,-8.080438
2.477083,86.41,359.56,106.223671,0.0,#N/A,14.590663,-0.731674,10.174936,-0.596152,5.06677,-0.117659,-0.0,null,0.011573,129283.3936,-8.080883
2.479167,86.49,359.64,106.223671,0.0,#N/A,14.604231,-0.730557,10.174936,-0.596152,5.06677,-0.117659,-0.0,null,0.011562,129340.9296,-8.081328
2.48125,86.58,359.73,106.223671,0.0,#N/A,14.618213,-0.729406,10.174936,-0.596152,5.06677,-0.117659,-0.0,null,0.01155,129405.6729,-8.081828
2.483333,86.66,359.81,106.223671,1.051823,#N/A,14.63178,-0.728289,10.174936,-0.596152,5.06677,-0.117659,0.000525,-3.863233,0.011539,129463.2361,-8.082273
2.485417,86.74,359.89,106.225863,0.0,#N/A,14.645346,-0.727171,10.175146,-0.596362,5.06677,-0.117701,-0.0,null,0.011529,129520.8121,-8.082717
2.4875,86.82,359.97,106.225863,0.0,#N/A,14.658912,-0.726054,10.175146,-0.596362,5.06677,-0.117701,-0.0,null,0.011518,129578.4009,-8.083162
2.489583,86.91,360.06,106.225863,0.0,#N/A,14.672498,-0.724936,10.175146,-0.596362,5.06677,-0.117701,-0.0,null,0.011506,129643.2036,-8.083662
2.491667,86.99,360.14,106.225863,1.052808,#N/A,14.686457,-0.723785,10.175146,-0.596362,5.06677,-0.117701,0.000512,-3.888306,0.011496,129700.8196,-8.084106
2.49375,87.07,360.22,106.228056,0.0,#N/A,14.700021,-0.722668,10.175356,-0.596572,5.06677,-0.117742,-0.0,null,0.011485,129758.4484,-8.08455
2.495833,87.16,360.31,106.228056,0.0,#N/A,14.713605,-0.72155,10.175356,-0.596572,5.06677,-0.117742,-0.0,null,0.011473,129823.2961,-8.08505
2.497917,87.24,360.39,106.228056,0.0,#N/A,14.727168,-0.720433,10.175356,-0.596572,5.06677,-0.117742,-0.0,null,0.011463,129880.9521,-8.085494
2.5,87.32,360.47,106.228056,1.052328,#N/A,14.741125,-0.719282,10.175356,-0.596572,5.06677,-0.117742,0.000467,-3.980302,0.011452,129938.6209,-8.085938
2.502083,87.41,360.56,106.230248,0.0,#N/A,14.754707,-0.718164,10.175566,-0.596782,5.06677,-0.117784,-0.0,null,0.01144,130003.5136,-8.086437
2.504167,87.49,360.64,106.230248,0.0,#N/A,14.768269,-0.717047,10.175566,-0.596782,5.06677,-0.117784,-0.0,null,0.01143,130061.2096,-8.086881
2.50625,87.57,360.72,106.230248,0.0,#N/A,14.782224,-0.715896,10.175566,-0.596782,5.06677,-0.117784,-0.0,null,0.011419,130118.9184,-8.087325
2.508333,87.65,360.8,106.230248,0.0,#N/A,14.795784,-0.714779,10.175566,-0.596782,5.06677,-0.117784,-0.0,null,0.011409,130176.64,-8.087768
2.510417,87.74,360.89,106.230248,1.052328,#N/A,14.809364,-0.713661,10.175566,-0.596782,5.06677,-0.117784,0.000512,-3.888306,0.011397,130241.5921,-8.088267
2.5125,87.82,360.97,106.23244,0.0,#N/A,14.823318,-0.712511,10.175776,-0.596992,5.06677,-0.117825,-0.0,null,0.011387,130299.3409,-8.08871
2.514583,87.9,361.05,106.23244,0.0,#N/A,14.836876,-0.711393,10.175776,-0.596992,5.06677,-0.117825,-0.0,null,0.011377,130357.1025,-8.089153
2.516667,87.98,361.13,106.23244,0.0,#N/A,14.850829,-0.710243,10.175776,-0.596992,5.06677,-0.117825,-0.0,null,0.011366,130414.8769,-8.089597
2.51875,88.07,361.22,106.23244,0.0,#N/A,14.864406,-0.709125,10.175776,-0.596992,5.06677,-0.117825,-0.0,null,0.011355,130479.8884,-8.090095
2.520833,88.15,361.3,106.23244,0.0,#N/A,14.877964,-0.708007,10.175776,-0.596992,5.06677,-0.117825,-0.0,null,0.011344,130537.69,-8.090538
2.522917,88.23,361.38,106.23244,1.057609,#N/A,14.891914,-0.706857,10.175776,-0.596992,5.06677,-0.117825,0.000467,-3.980302,0.011334,130595.5044,-8.090981
2.525,88.32,361.47,106.234643,0.0,#N/A,14.90549,-0.705739,10.175987,-0.597203,5.06677,-0.117867,-0.0,null,0.011322,130660.5609,-8.091479
2.527083,88.4,361.55,106.234643,0.0,#N/A,14.919046,-0.704622,10.175987,-0.597203,5.06677,-0.117867,-0.0,null,0.011312,130718.4025,-8.091921
2.529167,88.48,361.63,106.234643,0.0,#N/A,14.932995,-0.703471,10.175987,-0.597203,5.06677,-0.117867,-0.0,null,0.011302,130776.2569,-8.092364
2.53125,88.56,361.71,106.234643,0.0,#N/A,14.946549,-0.702354,10.175987,-0.597203,5.06677,-0.117867,-0.0,null,0.011292,130834.1241,-8.092806
2.533333,88.65,361.8,106.234643,0.0,#N/A,14.960123,-0.701236,10.175987,-0.597203,5.06677,-0.117867,-0.0,null,0.01128,130899.24,-8.093304
2.535417,88.73,361.88,106.234643,0.0,#N/A,14.973676,-0.700118,10.175987,-0.597203,5.06677,-0.117867,-0.0,null,0.01127,130957.1344,-8.093746
2.5375,88.81,361.96,106.234643,0.0,#N/A,14.987623,-0.698968,10.175987,-0.597203,5.06677,-0.117867,-0.0,null,0.01126,131015.0416,-8.094188
2.539583,88.9,362.05,106.234643,0.0,#N/A,15.001195,-0.69785,10.175987,-0.597203,5.06677,-0.117867,-0.0,null,0.011249,131080.2025,-8.094685
2.541667,88.98,362.13,106.234643,0.0,#N/A,15.014746,-0.696733,10.175987,-0.597203,5.06677,-0.117867,-0.0,null,0.011238,131138.1369,-8.095127
2.54375,89.06,362.21,106.234643,0.0,#N/A,15.028298,-0.695615,10.175987,-0.597203,5.06677,-0.117867,-0.0,null,0.011228,131196.0841,-8.095569
2.545833,89.15,362.3,106.234643,0.0,#N/A,15.041868,-0.694497,10.175987,-0.597203,5.06677,-0.117867,-0.0,null,0.011217,131261.29,-8.096066
2.547917,89.23,362.38,106.234643,0.0,#N/A,15.055812,-0.693347,10.175987,-0.597203,5.06677,-0.117867,-0.0,null,0.011207,131319.2644,-8.096507
2.55,89.31,362.46,106.234643,1.052328,#N/A,15.069362,-0.692229,10.175987,-0.597203,5.06677,-0.117867,0.000456,-4.004138,0.011197,131377.2516,-8.096949
2.552083,89.4,362.55,106.236835,0.0,#N/A,15.08293,-0.691112,10.176197,-0.597413,5.06677,-0.117908,-0.0,null,0.011186,131442.5025,-8.097445
2.554167,89.48,362.63,106.236835,0.0,#N/A,15.096478,-0.689994,10.176197,-0.597413,5.06677,-0.117908,-0.0,null,0.011176,131500.5169,-8.097887
2.55625,89.56,362.71,106.236835,0.0,#N/A,15.110026,-0.688876,10.176197,-0.597413,5.06677,-0.117908,-0.0,null,0.011166,131558.5441,-8.098328
2.558333,89.65,362.8,106.236835,0.0,#N/A,15.123987,-0.687726,10.176197,-0.597413,5.06677,-0.117908,-0.0,null,0.011154,131623.84,-8.098824
2.560417,89.73,362.88,106.236835,0.0,#N/A,15.137534,-0.686608,10.176197,-0.597413,5.06677,-0.117908,-0.0,null,0.011145,131681.8944,-8.099265
2.5625,89.81,362.96,106.236835,0.0,#N/A,15.15108,-0.685491,10.176197,-0.597413,5.06677,-0.117908,-0.0,null,0.011135,131739.9616,-8.099706
2.564583,89.9,363.05,106.236835,0.0,#N/A,15.164645,-0.684373,10.176197,-0.597413,5.06677,-0.117908,-0.0,null,0.011123,131805.3025,-8.100202
2.566667,89.98,363.13,106.236835,0.0,#N/A,15.17819,-0.683256,10.176197,-0.597413,5.06677,-0.117908,-0.0,null,0.011114,131863.3969,-8.100642
2.56875,90.06,363.21,106.236835,0.0,#N/A,15.191735,-0.682138,10.176197,-0.597413,5.06677,-0.117908,-0.0,null,0.011104,131921.5041,-8.101083
2.570833,90.15,363.3,106.236835,0.0,#N/A,15.205298,-0.68102,10.176197,-0.597413,5.06677,-0.117908,-0.0,null,0.011093,131986.89,-8.101578
2.572917,90.23,363.38,106.236835,-1.052328,#N/A,15.218842,-0.679903,10.176197,-0.597413,5.06677,-0.117908,-0.000513,null,0.011083,132045.0244,-8.102019
2.575,90.31,363.46,106.234643,0.0,#N/A,15.232385,-0.678785,10.175987,-0.597203,5.06677,-0.117867,-0.0,null,0.011073,132103.1716,-8.102459
2.577083,90.39,363.54,106.234643,0.0,#N/A,15.245533,-0.6777,10.175987,-0.597203,5.06677,-0.117867,-0.0,null,0.011063,132161.3316,-8.102899
2.579167,90.48,363.63,106.234643,0.0,#N/A,15.259094,-0.676583,10.175987,-0.597203,5.06677,-0.117867,-0.0,null,0.011052,132226.7769,-8.103394
2.58125,90.56,363.71,106.234643,0.0,#N/A,15.272636,-0.675465,10.175987,-0.597203,5.06677,-0.117867,-0.0,null,0.011042,132284.9641,-8.103834
2.583333,90.65,363.8,106.234643,0.0,#N/A,15.286195,-0.674348,10.175987,-0.597203,5.06677,-0.117867,-0.0,null,0.011031,132350.44,-8.104329
2.585417,90.73,363.88,106.234643,0.0,#N/A,15.299736,-0.67323,10.175987,-0.597203,5.06677,-0.117867,-0.0,null,0.011022,132408.6544,-8.104769
2.5875,90.81,363.96,106.234643,0.0,#N/A,15.312882,-0.672145,10.175987,-0.597203,5.06677,-0.117867,-0.0,null,0.011012,132466.8816,-8.105208
2.589583,90.89,364.04,106.234643,0.0,#N/A,15.326421,-0.671028,10.175987,-0.597203,5.06677,-0.117867,-0.0,null,0.011002,132525.1216,-8.105648
2.591667,90.98,364.13,106.234643,0.0,#N/A,15.339979,-0.66991,10.175987,-0.597203,5.06677,-0.117867,-0.0,null,0.010991,132590.6569,-8.106142
2.59375,91.06,364.21,106.234643,0.0,#N/A,15.353517,-0.668792,10.175987,-0.597203,5.06677,-0.117867,-0.0,null,0.010982,132648.9241,-8.106582
2.595833,91.14,364.29,106.234643,0.0,#N/A,15.366661,-0.667708,10.175987,-0.597203,5.06677,-0.117867,-0.0,null,0.010972,132707.2041,-8.107021
2.597917,91.23,364.38,106.234643,0.0,#N/A,15.380216,-0.66659,10.175987,-0.597203,5.06677,-0.117867,-0.0,null,0.010961,132772.7844,-8.107515
2.6,91.31,364.46,106.234643,-1.057609,#N/A,15.393359,-0.665505,10.175987,-0.597203,5.06677,-0.117867,-0.000467,null,0.010952,132831.0916,-8.107954
2.602083,91.4,364.55,106.23244,0.0,#N/A,15.406914,-0.664388,10.175776,-0.596992,5.06677,-0.117825,-0.0,null,0.010941,132896.7025,-8.108448
2.604167,91.48,364.63,106.23244,0.0,#N/A,15.420056,-0.663303,10.175776,-0.596992,5.06677,-0.117825,-0.0,null,0.010931,132955.0369,-8.108887
2.60625,91.57,364.72,106.23244,0.0,#N/A,15.433609,-0.662185,10.175776,-0.596992,5.06677,-0.117825,-0.0,null,0.010921,133020.6784,-8.10938
2.608333,91.65,364.8,106.23244,0.0,#N/A,15.44675,-0.661101,10.175776,-0.596992,5.06677,-0.117825,-0.0,null,0.010911,133079.04,-8.109819
2.610417,91.73,364.88,106.23244,0.0,#N/A,15.45989,-0.660016,10.175776,-0.596992,5.06677,-0.117825,-0.0,null,0.010902,133137.4144,-8.110258
2.6125,91.82,364.97,106.23244,-1.052328,#N/A,15.473442,-0.658898,10.175776,-0.596992,5.06677,-0.117825,-0.000513,null,0.010891,133203.1009,-8.110751
2.614583,91.9,365.05,106.230248,0.0,#N/A,15.486581,-0.657813,10.175566,-0.596782,5.06677,-0.117784,-0.0,null,0.010881,133261.5025,-8.111189
2.616667,91.98,365.13,106.230248,0.0,#N/A,15.500113,-0.656696,10.175566,-0.596782,5.06677,-0.117784,-0.0,null,0.010872,133319.9169,-8.111627
2.61875,92.06,365.21,106.230248,0.0,#N/A,15.513252,-0.655611,10.175566,-0.596782,5.06677,-0.117784,-0.0,null,0.010862,133378.3441,-8.112066
2.620833,92.15,365.3,106.230248,0.0,#N/A,15.526407,-0.654526,10.175566,-0.596782,5.06677,-0.117784,-0.0,null,0.010852,133444.09,-8.112558
2.622917,92.23,365.38,106.230248,-1.052328,#N/A,15.539938,-0.653409,10.175566,-0.596782,5.06677,-0.117784,-0.000525,null,0.010842,133502.5444,-8.112996
2.625,92.31,365.46,106.228056,0.0,#N/A,15.553075,-0.652324,10.175356,-0.596572,5.06677,-0.117742,-0.0,null,0.010833,133561.0116,-8.113434
2.627083,92.4,365.55,106.228056,0.0,#N/A,15.566622,-0.651206,10.175356,-0.596572,5.06677,-0.117742,-0.0,null,0.010823,133626.8025,-8.113927
2.629167,92.48,365.63,106.228056,0.0,#N/A,15.579758,-0.650122,10.175356,-0.596572,5.06677,-0.117742,-0.0,null,0.010813,133685.2969,-8.114364
2.63125,92.57,365.72,106.228056,-1.052808,#N/A,15.593305,-0.649004,10.175356,-0.596572,5.06677,-0.117742,-0.000513,null,0.010803,133751.1184,-8.114857
2.633333,92.65,365.8,106.225863,0.0,#N/A,15.606439,-0.647919,10.175146,-0.596362,5.06677,-0.117701,-0.0,null,0.010793,133809.64,-8.115294
2.635417,92.74,365.89,106.225863,0.0,#N/A,15.619984,-0.646802,10.175146,-0.596362,5.06677,-0.117701,-0.0,null,0.010783,133875.4921,-8.115786
2.6375,92.82,365.97,106.225863,0.0,#N/A,15.633118,-0.645717,10.175146,-0.596362,5.06677,-0.117701,-0.0,null,0.010774,133934.0409,-8.116223
2.639583,92.9,366.05,106.225863,-1.051823,#N/A,15.646645,-0.644599,10.175146,-0.596362,5.06677,-0.117701,-0.000525,null,0.010764,133992.6025,-8.11666
2.641667,92.98,366.13,106.223671,0.0,#N/A,15.660171,-0.643482,10.174936,-0.596152,5.06677,-0.117659,-0.0,null,0.010755,134051.1769,-8.117097
2.64375,93.07,366.22,106.223671,0.0,#N/A,15.673714,-0.642364,10.174936,-0.596152,5.06677,-0.117659,-0.0,null,0.010745,134117.0884,-8.117589
2.645833,93.15,366.3,106.223671,-1.051823,#N/A,15.686846,-0.641279,10.174936,-0.596152,5.06677,-0.117659,-0.000456,null,0.010735,134175.69,-8.118026
2.647917,93.24,366.39,106.221479,0.0,#N/A,15.700388,-0.640162,10.174726,-0.595942,5.06677,-0.117618,-0.0,null,0.010725,134241.6321,-8.118517
2.65,93.32,366.47,106.221479,0.0,#N/A,15.713912,-0.639044,10.174726,-0.595942,5.06677,-0.117618,-0.0,null,0.010716,134300.2609,-8.118954
2.652083,93.4,366.55,106.221479,-1.052303,#N/A,15.727435,-0.637927,10.174726,-0.595942,5.06677,-0.117618,-0.000467,null,0.010707,134358.9025,-8.11939
2.654167,93.49,366.64,106.219286,0.0,#N/A,15.740976,-0.636809,10.174516,-0.595732,5.06677,-0.117576,-0.0,null,0.010696,134424.8896,-8.119881
2.65625,93.57,366.72,106.219286,0.0,#N/A,15.754104,-0.635724,10.174516,-0.595732,5.06677,-0.117576,-0.0,null,0.010687,134483.5584,-8.120318
2.658333,93.66,366.81,106.219286,-1.056622,#N/A,15.767644,-0.634607,10.174516,-0.595732,5.06677,-0.117576,-0.000513,null,0.010677,134549.5761,-8.120809
2.660417,93.74,366.89,106.217084,0.0,#N/A,15.781165,-0.633489,10.174305,-0.595521,5.06677,-0.117535,-0.0,null,0.010668,134608.2721,-8.121245
2.6625,93.82,366.97,106.217084,-1.052808,#N/A,15.794292,-0.632404,10.174305,-0.595521,5.06677,-0.117535,-0.000467,null,0.010659,134666.9809,-8.121681
2.664583,93.91,367.06,106.214891,0.0,#N/A,15.80783,-0.631287,10.174095,-0.595311,5.06677,-0.117493,-0.0,null,0.010648,134733.0436,-8.122171
2.666667,93.99,367.14,106.214891,0.0,#N/A,15.820956,-0.630202,10.174095,-0.595311,5.06677,-0.117493,-0.0,null,0.010639,134791.7796,-8.122607
2.66875,94.07,367.22,106.214891,-1.052328,#N/A,15.834476,-0.629084,10.174095,-0.595311,5.06677,-0.117493,-0.000456,null,0.01063,134850.5284,-8.123043
2.670833,94.16,367.31,106.212699,0.0,#N/A,15.847618,-0.627999,10.173885,-0.595101,5.06677,-0.117452,-0.0,null,0.01062,134916.6361,-8.123533
2.672917,94.24,367.39,106.212699,-1.052808,#N/A,15.860742,-0.626915,10.173885,-0.595101,5.06677,-0.117452,-0.000525,null,0.010611,134975.4121,-8.123968
2.675,94.32,367.47,106.210506,0.0,#N/A,15.873867,-0.62583,10.173675,-0.594891,5.06677,-0.11741,-0.0,null,0.010602,135034.2009,-8.124404
2.677083,94.41,367.56,106.210506,-1.051823,#N/A,15.887007,-0.624745,10.173675,-0.594891,5.06677,-0.11741,-0.000513,null,0.010592,135100.3536,-8.124894
2.679167,94.49,367.64,106.208314,0.0,#N/A,15.90013,-0.623661,10.173465,-0.594681,5.06677,-0.117369,-0.0,null,0.010583,135159.1696,-8.125329
2.68125,94.58,367.73,106.208314,-1.052328,#N/A,15.912876,-0.622609,10.173465,-0.594681,5.06677,-0.117369,-0.000525,null,0.010573,135225.3529,-8.125818
2.683333,94.66,367.81,106.206122,0.0,#N/A,15.925998,-0.621524,10.173255,-0.594471,5.06677,-0.117327,-0.0,null,0.010564,135284.1961,-8.126254
2.685417,94.74,367.89,106.206122,-1.052808,#N/A,15.93912,-0.620439,10.173255,-0.594471,5.06677,-0.117327,-0.000456,null,0.010555,135343.0521,-8.126689
2.6875,94.83,367.98,106.203929,0.0,#N/A,15.952258,-0.619354,10.173045,-0.594261,5.06677,-0.117286,-0.0,null,0.010545,135409.2804,-8.127178
2.689583,94.91,368.06,106.203929,-1.051823,#N/A,15.965378,-0.61827,10.173045,-0.594261,5.06677,-0.117286,-0.000513,null,0.010536,135468.1636,-8.127612
2.691667,94.99,368.14,106.201737,0.0,#N/A,15.978105,-0.617218,10.172835,-0.594051,5.06677,-0.117245,-0.0,null,0.010527,135527.0596,-8.128047
2.69375,95.08,368.23,106.201737,-1.057609,#N/A,15.991241,-0.616133,10.172835,-0.594051,5.06677,-0.117245,-0.000525,null,0.010517,135593.3329,-8.128536
2.695833,95.16,368.31,106.199534,0.0,#N/A,16.003967,-0.615081,10.172624,-0.59384,5.06677,-0.117203,-0.0,null,0.010509,135652.2561,-8.12897
2.697917,95.25,368.4,106.199534,-1.052328,#N/A,16.016708,-0.614029,10.172624,-0.59384,5.06677,-0.117203,-0.000525,null,0.010499,135718.56,-8.129459
2.7,95.33,368.48,106.197342,0.0,#N/A,16.029433,-0.612977,10.172414,-0.59363,5.06677,-0.117161,-0.0,null,0.01049,135777.5104,-8.129893
2.702083,95.42,368.57,106.197342,-1.051823,#N/A,16.042173,-0.611926,10.172414,-0.59363,5.06677,-0.117161,-0.000513,null,0.01048,135843.8449,-8.130382
2.704167,95.5,368.65,106.19515,0.0,#N/A,16.054503,-0.610907,10.172204,-0.59342,5.06677,-0.11712,-0.0,null,0.010471,135902.8225,-8.130816
2.70625,95.58,368.73,106.19515,-1.052808,#N/A,16.067226,-0.609855,10.172204,-0.59342,5.06677,-0.11712,-0.000456,null,0.010462,135961.8129,-8.13125
2.708333,95.67,368.82,106.192957,-1.051823,#N/A,16.079965,-0.608803,10.171994,-0.59321,5.06677,-0.117079,-0.000525,null,0.010453,136028.1924,-8.131738
2.710417,95.75,368.9,106.190765,0.0,#N/A,16.092687,-0.607751,10.171784,-0.593,5.06677,-0.117037,-0.0,null,0.010444,136087.21,-8.132172
2.7125,95.84,368.99,106.190765,-1.052328,#N/A,16.105425,-0.606699,10.171784,-0.593,5.06677,-0.117037,-0.000513,null,0.010434,136153.6201,-8.13266
2.714583,95.92,369.07,106.188573,0.0,#N/A,16.117752,-0.60568,10.171574,-0.59279,5.06677,-0.116996,-0.0,null,0.010425,136212.6649,-8.133093
2.716667,96.0,369.15,106.188573,-1.052808,#N/A,16.130473,-0.604628,10.171574,-0.59279,5.06677,-0.116996,-0.000467,null,0.010417,136271.7225,-8.133527
2.71875,96.09,369.24,106.18638,-1.057609,#N/A,16.143209,-0.603576,10.171364,-0.59258,5.06677,-0.116954,-0.000513,null,0.010407,136338.1776,-8.134014
2.720833,96.17,369.32,106.184177,0.0,#N/A,16.155535,-0.602557,10.171153,-0.592369,5.06677,-0.116913,-0.0,null,0.010398,136397.2624,-8.134447
2.722917,96.26,369.41,106.184177,-1.052328,#N/A,16.168271,-0.601505,10.171153,-0.592369,5.06677,-0.116913,-0.000525,null,0.010389,136463.7481,-8.134935
2.725,96.34,369.49,106.181985,0.0,#N/A,16.180596,-0.600486,10.170943,-0.592159,5.06677,-0.116871,-0.0,null,0.01038,136522.8601,-8.135368
2.727083,96.42,369.57,106.181985,-1.051823,#N/A,16.193314,-0.599435,10.170943,-0.592159,5.06677,-0.116871,-0.000456,null,0.010371,136581.9849,-8.135801
2.729167,96.51,369.66,106.179793,-1.052808,#N/A,16.205654,-0.598416,10.170733,-0.591949,5.06677,-0.11683,-0.000525,null,0.010362,136648.5156,-8.136288
2.73125,96.59,369.74,106.1776,0.0,#N/A,16.217978,-0.597397,10.170523,-0.591739,5.06677,-0.116788,-0.0,null,0.010353,136707.6676,-8.136721
2.733333,96.68,369.83,106.1776,-1.051823,#N/A,16.23071,-0.596345,10.170523,-0.591739,5.06677,-0.116788,-0.000512,null,0.010343,136774.2289,-8.137207
2.735417,96.76,369.91,106.175408,-1.052328,#N/A,16.243033,-0.595326,10.170313,-0.591529,5.06677,-0.116747,-0.000467,null,0.010335,136833.4081,-8.13764
2.7375,96.85,370.0,106.173216,-1.052808,#N/A,16.255371,-0.594307,10.170103,-0.591319,5.06677,-0.116705,-0.000513,null,0.010325,136900.0,-8.138127
2.739583,96.93,370.08,106.171023,0.0,#N/A,16.267693,-0.593288,10.169893,-0.591109,5.06677,-0.116664,-0.0,null,0.010317,136959.2064,-8.138559
2.741667,97.01,370.16,106.171023,-1.052328,#N/A,16.280014,-0.592269,10.169893,-0.591109,5.06677,-0.116664,-0.000467,null,0.010308,137018.4256,-8.138991
2.74375,97.1,370.25,106.168831,-1.057609,#N/A,16.292351,-0.59125,10.169683,-0.590899,5.06677,-0.116622,-0.000513,null,0.010299,137085.0625,-8.139477
2.745833,97.18,370.33,106.166628,0.0,#N/A,16.304671,-0.590231,10.169472,-0.590688,5.06677,-0.116581,-0.0,null,0.01029,137144.3089,-8.13991
2.747917,97.27,370.42,106.166628,-1.052328,#N/A,16.317007,-0.589212,10.169472,-0.590688,5.06677,-0.116581,-0.000525,null,0.010281,137210.9764,-8.140396
2.75,97.35,370.5,106.164436,-1.052328,#N/A,16.328933,-0.588226,10.169262,-0.590478,5.06677,-0.116539,-0.000513,null,0.010272,137270.25,-8.140827
2.752083,97.43,370.58,106.162244,-1.052303,#N/A,16.340858,-0.587239,10.169052,-0.590268,5.06677,-0.116498,-0.000467,null,0.010264,137329.5364,-8.141259
2.754167,97.52,370.67,106.160051,-1.052328,#N/A,16.352799,-0.586253,10.168842,-0.590058,5.06677,-0.116456,-0.000513,null,0.010254,137396.2489,-8.141745
2.75625,97.6,370.75,106.157859,0.0,#N/A,16.364724,-0.585267,10.168632,-0.589848,5.06677,-0.116415,-0.0,null,0.010246,137455.5625,-8.142177
2.758333,97.68,370.83,106.157859,-1.051823,#N/A,16.376648,-0.584281,10.168632,-0.589848,5.06677,-0.116415,-0.000456,null,0.010238,137514.8889,-8.142608
2.760417,97.77,370.92,106.155667,-1.052808,#N/A,16.388587,-0.583295,10.168422,-0.589638,5.06677,-0.116374,-0.000525,null,0.010228,137581.6464,-8.143093
2.7625,97.85,371.0,106.153474,-1.057609,#N/A,16.400904,-0.582276,10.168212,-0.589428,5.06677,-0.116332,-0.000467,null,0.01022,137641.0,-8.143525
2.764583,97.94,371.09,106.151271,-1.051823,#N/A,16.412842,-0.58129,10.168001,-0.589217,5.06677,-0.11629,-0.000512,null,0.01021,137707.7881,-8.14401
2.766667,98.02,371.17,106.149079,0.0,#N/A,16.425158,-0.580271,10.167791,-0.589007,5.06677,-0.116249,-0.0,null,0.010202,137767.1689,-8.144441
2.76875,98.11,371.26,106.149079,-1.052328,#N/A,16.437488,-0.579252,10.167791,-0.589007,5.06677,-0.116249,-0.000513,null,0.010193,137833.9876,-8.144926
2.770833,98.19,371.34,106.146887,-1.052303,#N/A,16.449803,-0.578233,10.167581,-0.588797,5.06677,-0.116208,-0.000467,null,0.010184,137893.3956,-8.145357
2.772917,98.28,371.43,106.144694,-1.052328,#N/A,16.462132,-0.577214,10.167371,-0.588587,5.06677,-0.116166,-0.000513,null,0.010175,137960.2449,-8.145841
2.775,98.36,371.51,106.142502,-1.052328,#N/A,16.474053,-0.576228,10.167161,-0.588377,5.06677,-0.116125,-0.000525,null,0.010167,138019.6801,-8.146272
2.777083,98.44,371.59,106.14031,-1.052303,#N/A,16.486366,-0.575209,10.166951,-0.588167,5.06677,-0.116083,-0.000456,null,0.010158,138079.1281,-8.146703
2.779167,98.53,371.68,106.138117,-1.052328,#N/A,16.498301,-0.574223,10.166741,-0.587957,5.06677,-0.116042,-0.000525,null,0.010149,138146.0224,-8.147187
